organism,antibiotic,year,susceptible_n,tested_n,susceptible_pct,source_report_year,source_table,source_url,extracted_date,reported_pct,computed_pct,flags
Staphylococcus aureus,clindamycin,2021,6334,8579,73.8,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,73.8,73.83,
Staphylococcus aureus,clindamycin,2021,6334,8579,73.8,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,73.8,73.83,
Staphylococcus aureus,clindamycin,2022,6815,9154,74.4,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,74.4,74.45,
Staphylococcus aureus,clindamycin,2022,6815,9154,74.4,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,74.4,74.45,
Staphylococcus aureus,clindamycin,2022,6815,9154,74.4,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,74.4,74.45,
Staphylococcus aureus,clindamycin,2023,6464,8786,73.6,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,73.6,73.57,
Staphylococcus aureus,clindamycin,2023,6464,8786,73.6,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,73.6,73.57,
Staphylococcus aureus,clindamycin,2024,6000,8255,72.68,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,72.68,72.68,
Staphylococcus aureus,cotrimoxazole,2017,3064,4306,71.2,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,71.2,71.16,
Staphylococcus aureus,cotrimoxazole,2017,3064,4306,71.2,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,71.2,71.16,
Staphylococcus aureus,cotrimoxazole,2017,3064,4306,71.2,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,71.2,71.16,
Staphylococcus aureus,cotrimoxazole,2018,4764,7565,63.0,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,63.0,62.97,
Staphylococcus aureus,cotrimoxazole,2018,4764,7565,63.0,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,63.0,62.97,
Staphylococcus aureus,cotrimoxazole,2018,4764,7565,63.0,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,63.0,62.97,
Staphylococcus aureus,cotrimoxazole,2019,7927,11401,69.5,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,69.5,69.53,
Staphylococcus aureus,cotrimoxazole,2019,7927,11401,69.5,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,69.5,69.53,
Staphylococcus aureus,cotrimoxazole,2019,7927,11401,69.5,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,69.5,69.53,
Staphylococcus aureus,cotrimoxazole,2020,3926,5821,67.4,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,67.4,67.45,
Staphylococcus aureus,cotrimoxazole,2020,3926,5821,67.4,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,67.4,67.45,
Staphylococcus aureus,cotrimoxazole,2020,3926,5821,67.4,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,67.4,67.45,
Staphylococcus aureus,cotrimoxazole,2021,4718,6954,67.8,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,67.8,67.85,
Staphylococcus aureus,cotrimoxazole,2021,4718,6954,67.8,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,67.8,67.85,
Staphylococcus aureus,cotrimoxazole,2021,4718,6954,67.8,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,67.8,67.85,
Staphylococcus aureus,cotrimoxazole,2022,6374,8620,73.9,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,73.9,73.94,
Staphylococcus aureus,cotrimoxazole,2022,6374,8620,73.9,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,73.9,73.94,
Staphylococcus aureus,cotrimoxazole,2022,6374,8620,73.9,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,73.9,73.94,
Staphylococcus aureus,cotrimoxazole,2023,6645,8850,75.1,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,75.1,75.08,
Staphylococcus aureus,cotrimoxazole,2023,6645,8850,75.1,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,75.1,75.08,
Staphylococcus aureus,cotrimoxazole,2024,6118,7968,76.78,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,76.78,76.78,
Staphylococcus aureus,erythromycin,2017,2755,5570,49.5,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,49.5,49.46,
Staphylococcus aureus,erythromycin,2017,2755,5570,49.5,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,49.5,49.46,
Staphylococcus aureus,erythromycin,2017,2755,5570,49.5,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,49.5,49.46,
Staphylococcus aureus,erythromycin,2018,3593,8102,44.3,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,44.3,44.35,
Staphylococcus aureus,erythromycin,2018,3593,8102,44.3,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,44.3,44.35,
Staphylococcus aureus,erythromycin,2018,3593,8102,44.3,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,44.3,44.35,
Staphylococcus aureus,erythromycin,2019,4803,11975,40.1,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,40.1,40.11,
Staphylococcus aureus,erythromycin,2019,4803,11975,40.1,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,40.1,40.11,
Staphylococcus aureus,erythromycin,2019,4803,11975,40.1,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,40.1,40.11,
Staphylococcus aureus,erythromycin,2020,2594,6096,42.6,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,42.6,42.55,
Staphylococcus aureus,erythromycin,2020,2594,6096,42.6,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,42.6,42.55,
Staphylococcus aureus,erythromycin,2020,2594,6096,42.6,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,42.6,42.55,
Staphylococcus aureus,erythromycin,2021,3617,8355,43.3,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,43.3,43.29,
Staphylococcus aureus,erythromycin,2021,3617,8355,43.3,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,43.3,43.29,
Staphylococcus aureus,erythromycin,2021,3617,8355,43.3,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,43.3,43.29,
Staphylococcus aureus,erythromycin,2022,3586,9282,38.6,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,38.6,38.63,
Staphylococcus aureus,erythromycin,2022,3586,9282,38.6,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,38.6,38.63,
Staphylococcus aureus,erythromycin,2022,3586,9282,38.6,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,38.6,38.63,
Staphylococcus aureus,erythromycin,2023,3226,8126,39.7,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,39.7,39.7,
Staphylococcus aureus,erythromycin,2023,3226,8126,39.7,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,39.7,39.7,
Staphylococcus aureus,erythromycin,2024,2967,8274,35.86,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,35.86,35.86,
Staphylococcus aureus,linezolid,2017,5424,5445,99.6,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,99.6,99.61,
Staphylococcus aureus,linezolid,2017,5424,5445,99.6,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,99.6,99.61,
Staphylococcus aureus,linezolid,2017,5424,5445,99.6,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,99.6,99.61,
Staphylococcus aureus,linezolid,2018,8054,8148,98.8,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,98.8,98.85,
Staphylococcus aureus,linezolid,2018,8054,8148,98.8,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,98.8,98.85,
Staphylococcus aureus,linezolid,2018,8054,8148,98.8,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,98.8,98.85,
Staphylococcus aureus,linezolid,2019,11461,11547,99.3,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,99.3,99.26,
Staphylococcus aureus,linezolid,2019,11461,11547,99.3,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,99.3,99.26,
Staphylococcus aureus,linezolid,2019,11461,11547,99.3,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,99.3,99.26,
Staphylococcus aureus,linezolid,2020,5846,5877,99.5,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,99.5,99.47,
Staphylococcus aureus,linezolid,2020,5846,5877,99.5,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,99.5,99.47,
Staphylococcus aureus,linezolid,2020,5846,5877,99.5,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,99.5,99.47,
Staphylococcus aureus,linezolid,2021,8233,8236,100.0,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,100.0,99.96,
Staphylococcus aureus,linezolid,2021,8233,8236,100.0,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,100.0,99.96,
Staphylococcus aureus,linezolid,2021,8233,8236,100.0,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,100.0,99.96,
Staphylococcus aureus,linezolid,2022,8934,9055,98.7,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,98.7,98.66,
Staphylococcus aureus,linezolid,2022,8934,9055,98.7,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,98.7,98.66,
Staphylococcus aureus,linezolid,2022,8934,9055,98.7,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,98.7,98.66,
Staphylococcus aureus,linezolid,2023,8794,8850,99.4,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,99.4,99.37,
Staphylococcus aureus,linezolid,2023,8794,8850,99.4,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,99.4,99.37,
Staphylococcus aureus,linezolid,2024,7951,8159,97.45,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,97.45,97.45,
Staphylococcus aureus,oxacillin,2017,314,438,71.7,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,71.7,71.69,
Staphylococcus aureus,oxacillin,2017,314,438,71.7,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,71.7,71.69,
Staphylococcus aureus,oxacillin,2017,314,438,71.7,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,71.7,71.69,
Staphylococcus aureus,oxacillin,2018,1218,2196,55.5,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,55.5,55.46,
Staphylococcus aureus,oxacillin,2018,1218,2196,55.5,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,55.5,55.46,
Staphylococcus aureus,oxacillin,2018,1218,2196,55.5,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,55.5,55.46,
Staphylococcus aureus,oxacillin,2019,2280,3773,60.4,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,60.4,60.43,
Staphylococcus aureus,oxacillin,2019,2280,3773,60.4,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,60.4,60.43,
Staphylococcus aureus,oxacillin,2019,2280,3773,60.4,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,60.4,60.43,
Staphylococcus aureus,oxacillin,2020,1140,1869,61.0,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,61.0,61.0,
Staphylococcus aureus,oxacillin,2020,1140,1869,61.0,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,61.0,61.0,
Staphylococcus aureus,oxacillin,2020,1140,1869,61.0,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,61.0,61.0,
Staphylococcus aureus,oxacillin,2021,2440,3685,66.2,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,66.2,66.21,
Staphylococcus aureus,oxacillin,2021,2440,3685,66.2,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,66.2,66.21,
Staphylococcus aureus,oxacillin,2021,2440,3685,66.2,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,66.2,66.21,
Staphylococcus aureus,oxacillin,2022,1709,3036,56.3,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,56.3,56.29,
Staphylococcus aureus,oxacillin,2022,1709,3036,56.3,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,56.3,56.29,
Staphylococcus aureus,oxacillin,2022,1709,3036,56.3,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,56.3,56.29,
Staphylococcus aureus,oxacillin,2023,1737,4071,42.7,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,42.7,42.67,
Staphylococcus aureus,oxacillin,2023,1737,4071,42.7,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,42.7,42.67,
Staphylococcus aureus,oxacillin,2024,3075,5910,52.03,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,52.03,52.03,
Staphylococcus aureus,teicoplanin,2017,5233,5257,99.5,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,99.5,99.54,
Staphylococcus aureus,teicoplanin,2017,5233,5257,99.5,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,99.5,99.54,
Staphylococcus aureus,teicoplanin,2017,5233,5257,99.5,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,99.5,99.54,
Staphylococcus aureus,teicoplanin,2018,6544,6697,97.7,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,97.7,97.72,
Staphylococcus aureus,teicoplanin,2018,6544,6697,97.7,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,97.7,97.72,
Staphylococcus aureus,teicoplanin,2018,6544,6697,97.7,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,97.7,97.72,
Staphylococcus aureus,teicoplanin,2019,6194,6269,98.8,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,98.8,98.8,
Staphylococcus aureus,teicoplanin,2019,6194,6269,98.8,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,98.8,98.8,
Staphylococcus aureus,teicoplanin,2019,6194,6269,98.8,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,98.8,98.8,
Staphylococcus aureus,teicoplanin,2020,2043,2050,99.7,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,99.7,99.66,
Staphylococcus aureus,teicoplanin,2020,2043,2050,99.7,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,99.7,99.66,
Staphylococcus aureus,teicoplanin,2020,2043,2050,99.7,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,99.7,99.66,
Staphylococcus aureus,teicoplanin,2021,3351,3356,99.9,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,99.9,99.85,
Staphylococcus aureus,teicoplanin,2021,3351,3356,99.9,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,99.9,99.85,
Staphylococcus aureus,teicoplanin,2021,3351,3356,99.9,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,99.9,99.85,
Staphylococcus aureus,teicoplanin,2022,3450,3466,99.5,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,99.5,99.54,
Staphylococcus aureus,teicoplanin,2022,3450,3466,99.5,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,99.5,99.54,
Staphylococcus aureus,teicoplanin,2022,3450,3466,99.5,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,99.5,99.54,
Staphylococcus aureus,teicoplanin,2023,4277,4277,100.0,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,100.0,100.0,
Staphylococcus aureus,teicoplanin,2023,4272,4277,99.9,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,99.9,99.88,
Staphylococcus aureus,teicoplanin,2024,3377,3377,100.0,2024,Table 6.4,https://www.icmr.gov.in/icmrobject/uploads/Report/1763981012_icmramrsnannualreport2024.pdf,2026-08-26,100.0,100.0,
Staphylococcus aureus,tetracycline,2017,3492,3860,90.5,2022,Table 6.4,https://www.icmr.gov.in/icmrobject/custom_data/pdf/resource-guidelines/AMRSN_Annual_Report_2022.pdf,2026-08-26,90.5,90.47,
Staphylococcus aureus,tetracycline,2017,3492,3860,90.5,2023,Table 7.4,https://www.icmr.gov.in/icmrobject/uploads/Documents/1725536060_annual_report_2023.pdf,2026-08-26,90.5,90.47,
